id,full_name,html_url,stargazers_count,created_at,updated_at,primary_language,releases
MDEwOlJlcG9zaXRvcnk1NjgzMTQw,NLPchina/ansj_seg,https://github.com/NLPchina/ansj_seg,6530,2012-09-05T05:56:24Z,2025-09-12T04:31:54Z,Java,3
MDEwOlJlcG9zaXRvcnkxNjI1OTg2,jOOQ/jOOQ,https://github.com/jOOQ/jOOQ,6520,2011-04-17T10:43:33Z,2025-09-14T16:02:59Z,Java,105
MDEwOlJlcG9zaXRvcnkyNjgwMDY3Nzg=,MuntashirAkon/AppManager,https://github.com/MuntashirAkon/AppManager,6513,2020-05-30T04:08:56Z,2025-09-14T15:25:12Z,Java,76
MDEwOlJlcG9zaXRvcnk3ODA3Mzk5,processing/processing,https://github.com/processing/processing,6504,2013-01-24T21:17:22Z,2025-09-14T11:35:54Z,Java,48
R_kgDOHiuejg,FongMi/TV,https://github.com/FongMi/TV,6504,2022-06-22T09:10:23Z,2025-09-14T15:23:55Z,Java,0
MDEwOlJlcG9zaXRvcnk3ODc1Njg3MA==,ximsfei/Android-skin-support,https://github.com/ximsfei/Android-skin-support,6502,2017-01-12T15:03:54Z,2025-09-12T08:02:13Z,Java,0
MDEwOlJlcG9zaXRvcnkxMzc0OTc0ODE=,getActivity/XXPermissions,https://github.com/getActivity/XXPermissions,6474,2018-06-15T14:31:29Z,2025-09-14T17:24:37Z,Java,72
MDEwOlJlcG9zaXRvcnk0MDM4OTQ5,traccar/traccar,https://github.com/traccar/traccar,6452,2012-04-16T08:33:49Z,2025-09-14T21:58:36Z,Java,63
MDEwOlJlcG9zaXRvcnk5MjM5Mjk3OA==,wxiaoqi/Spring-Cloud-Platform,https://github.com/wxiaoqi/Spring-Cloud-Platform,6434,2017-05-25T10:35:26Z,2025-09-13T10:24:17Z,Java,3
MDEwOlJlcG9zaXRvcnkyOTI5MzAwMg==,ArthurHub/Android-Image-Cropper,https://github.com/ArthurHub/Android-Image-Cropper,6424,2015-01-15T10:49:37Z,2025-09-10T21:00:49Z,Java,32
MDEwOlJlcG9zaXRvcnk4MzQ3ODY0,vinc3m1/RoundedImageView,https://github.com/vinc3m1/RoundedImageView,6423,2013-02-22T01:17:37Z,2025-09-12T12:46:16Z,Java,19
MDEwOlJlcG9zaXRvcnkyMDQzODgwOTI=,pig-mesh/pig,https://github.com/pig-mesh/pig,6416,2019-08-26T03:24:53Z,2025-09-10T18:45:00Z,Java,19
MDEwOlJlcG9zaXRvcnkzNzg2MjM3,hazelcast/hazelcast,https://github.com/hazelcast/hazelcast,6392,2012-03-21T12:25:18Z,2025-09-13T13:11:19Z,Java,200
MDEwOlJlcG9zaXRvcnkxNDUwMTE1,AsyncHttpClient/async-http-client,https://github.com/AsyncHttpClient/async-http-client,6390,2011-03-07T13:41:46Z,2025-09-12T22:36:30Z,Java,7
MDEwOlJlcG9zaXRvcnk1NDYxOTQ1MA==,aa112901/remusic,https://github.com/aa112901/remusic,6359,2016-03-24T06:20:39Z,2025-09-12T16:25:52Z,Java,0
MDEwOlJlcG9zaXRvcnk2MDM3NzA3MA==,vespa-engine/vespa,https://github.com/vespa-engine/vespa,6348,2016-06-03T20:54:20Z,2025-09-14T19:35:46Z,Java,239
MDEwOlJlcG9zaXRvcnk0MjExNTkzMw==,sshahine/JFoenix,https://github.com/sshahine/JFoenix,6344,2015-09-08T14:04:24Z,2025-09-13T17:12:59Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDg3MzcyNA==,joelittlejohn/jsonschema2pojo,https://github.com/joelittlejohn/jsonschema2pojo,6333,2013-06-22T22:28:53Z,2025-09-12T15:06:07Z,Java,63
MDEwOlJlcG9zaXRvcnkzMzEzNDIxMw==,wasabeef/richeditor-android,https://github.com/wasabeef/richeditor-android,6331,2015-03-30T16:19:20Z,2025-09-11T19:42:52Z,Java,0
MDEwOlJlcG9zaXRvcnkxMjQyMzAyMDQ=,micronaut-projects/micronaut-core,https://github.com/micronaut-projects/micronaut-core,6296,2018-03-07T12:05:08Z,2025-09-14T05:21:46Z,Java,311
MDEwOlJlcG9zaXRvcnk5MTk1MzU3MQ==,amitshekhariitbhu/from-java-to-kotlin,https://github.com/amitshekhariitbhu/from-java-to-kotlin,6292,2017-05-21T11:56:27Z,2025-09-11T16:02:24Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDIxNDUzOA==,koush/ion,https://github.com/koush/ion,6275,2013-05-22T07:41:23Z,2025-09-10T20:08:02Z,Java,0
MDEwOlJlcG9zaXRvcnkzMTI4MzA5NzA=,648540858/wvp-GB28181-pro,https://github.com/648540858/wvp-GB28181-pro,6262,2020-11-14T14:16:37Z,2025-09-14T09:22:27Z,Java,1
MDEwOlJlcG9zaXRvcnkyOTIzMjM2,lightbend/config,https://github.com/lightbend/config,6258,2011-12-06T08:02:29Z,2025-09-14T09:48:13Z,Java,3
MDEwOlJlcG9zaXRvcnkyNjkyMTExNg==,haifengl/smile,https://github.com/haifengl/smile,6256,2014-11-20T16:28:12Z,2025-09-13T14:18:55Z,Java,34
MDEwOlJlcG9zaXRvcnk5NjEwMzY=,hibernate/hibernate-orm,https://github.com/hibernate/hibernate-orm,6235,2010-10-04T16:15:52Z,2025-09-14T19:21:01Z,Java,110
MDEwOlJlcG9zaXRvcnk4OTY4NzI3MQ==,ityouknow/spring-cloud-examples,https://github.com/ityouknow/spring-cloud-examples,6225,2017-04-28T08:48:53Z,2025-09-14T06:12:39Z,Java,0
MDEwOlJlcG9zaXRvcnkyODI5OTQ2ODY=,apache/flink-cdc,https://github.com/apache/flink-cdc,6220,2020-07-27T19:23:33Z,2025-09-12T06:44:22Z,Java,22
MDEwOlJlcG9zaXRvcnkyNjI0NTIx,gephi/gephi,https://github.com/gephi/gephi,6206,2011-10-22T03:14:46Z,2025-09-13T19:54:05Z,Java,19
MDEwOlJlcG9zaXRvcnkzODYwMjQ1Nw==,graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,6196,2015-07-06T06:52:20Z,2025-09-14T22:48:53Z,Java,93
MDEwOlJlcG9zaXRvcnkzMTM2MDUzOTg=,DerekYRC/mini-spring,https://github.com/DerekYRC/mini-spring,6188,2020-11-17T11:59:18Z,2025-09-14T20:02:37Z,Java,0
MDEwOlJlcG9zaXRvcnkyNDIxNzI5OA==,logisim-evolution/logisim-evolution,https://github.com/logisim-evolution/logisim-evolution,6176,2014-09-19T05:23:24Z,2025-09-14T21:54:29Z,Java,31
MDEwOlJlcG9zaXRvcnk4OTk4Njc3MA==,Javen205/IJPay,https://github.com/Javen205/IJPay,6170,2017-05-02T03:15:32Z,2025-09-14T12:32:54Z,Java,24
R_kgDOPNQcag,jd-opensource/joyagent-jdgenie,https://github.com/jd-opensource/joyagent-jdgenie,6164,2025-07-16T02:59:53Z,2025-09-14T22:54:30Z,Java,0
MDEwOlJlcG9zaXRvcnkyMzEzMjk5OTA=,jetlinks/jetlinks-community,https://github.com/jetlinks/jetlinks-community,6153,2020-01-02T07:27:34Z,2025-09-14T10:55:45Z,Java,20
MDEwOlJlcG9zaXRvcnkxNTMxOTUwNw==,google/grafika,https://github.com/google/grafika,6133,2013-12-19T18:36:53Z,2025-09-13T14:52:37Z,Java,1
MDEwOlJlcG9zaXRvcnkxNzUxNzUyMQ==,auth0/java-jwt,https://github.com/auth0/java-jwt,6125,2014-03-07T15:06:11Z,2025-09-14T19:49:27Z,Java,45
MDEwOlJlcG9zaXRvcnkxMjM1MzY3OA==,ikew0ng/SwipeBackLayout,https://github.com/ikew0ng/SwipeBackLayout,6123,2013-08-25T03:36:12Z,2025-09-12T02:08:21Z,Java,0
MDEwOlJlcG9zaXRvcnkxMzgxNjcz,apache/incubator-kie-drools,https://github.com/apache/incubator-kie-drools,6116,2011-02-18T08:37:05Z,2025-09-12T23:59:03Z,Java,6
MDEwOlJlcG9zaXRvcnk1NjI4NDE1OA==,nayuki/QR-Code-generator,https://github.com/nayuki/QR-Code-generator,6116,2016-04-15T02:19:41Z,2025-09-14T13:10:19Z,Java,5
MDEwOlJlcG9zaXRvcnkxOTM0MDAwOQ==,daimajia/NumberProgressBar,https://github.com/daimajia/NumberProgressBar,6105,2014-05-01T08:54:25Z,2025-09-13T12:36:40Z,Java,3
MDEwOlJlcG9zaXRvcnkyNTk2NTAzNA==,rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,6100,2014-10-30T10:07:23Z,2025-09-12T12:46:27Z,Java,19
MDEwOlJlcG9zaXRvcnk1MTY0NjUzMA==,Vedenin/useful-java-links,https://github.com/Vedenin/useful-java-links,6061,2016-02-13T13:14:52Z,2025-09-13T20:16:01Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzU2NTAyMDE=,alipay/SoloPi,https://github.com/alipay/SoloPi,6037,2019-03-14T15:32:49Z,2025-09-13T03:14:31Z,Java,8
MDEwOlJlcG9zaXRvcnkyNjU1MTMwNjc=,LandGrey/SpringBootVulExploit,https://github.com/LandGrey/SpringBootVulExploit,6031,2020-05-20T09:18:44Z,2025-09-14T15:50:00Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjM4OTY4MQ==,google/j2objc,https://github.com/google/j2objc,6030,2014-01-30T20:19:56Z,2025-09-13T00:59:55Z,Java,1
MDEwOlJlcG9zaXRvcnkxODI2MzAyNg==,singwhatiwanna/dynamic-load-apk,https://github.com/singwhatiwanna/dynamic-load-apk,6030,2014-03-30T11:51:00Z,2025-09-11T05:23:06Z,Java,0
MDEwOlJlcG9zaXRvcnkyMTQ5MDk2Mw==,pedrovgs/EffectiveAndroidUI,https://github.com/pedrovgs/EffectiveAndroidUI,6015,2014-07-04T08:42:20Z,2025-08-30T09:51:56Z,Java,0
MDEwOlJlcG9zaXRvcnkzNDgwNjY2,graphhopper/graphhopper,https://github.com/graphhopper/graphhopper,6001,2012-02-18T19:57:38Z,2025-09-13T10:05:52Z,Java,45
R_kgDOONK_fA,LaurieWired/GhidraMCP,https://github.com/LaurieWired/GhidraMCP,5997,2025-03-23T05:36:55Z,2025-09-14T21:34:55Z,Java,5
MDEwOlJlcG9zaXRvcnkyNzc2NDgxMQ==,rey5137/material,https://github.com/rey5137/material,5989,2014-12-09T12:07:32Z,2025-09-11T01:13:23Z,Java,10
MDEwOlJlcG9zaXRvcnkyNDY1MDMzOQ==,google/physical-web,https://github.com/google/physical-web,5982,2014-09-30T18:32:14Z,2025-09-12T10:32:06Z,Java,17
MDEwOlJlcG9zaXRvcnkxNjM3ODg3OQ==,vavr-io/vavr,https://github.com/vavr-io/vavr,5971,2014-01-30T14:07:25Z,2025-09-14T15:19:01Z,Java,19
MDEwOlJlcG9zaXRvcnk0NTEwNjM4Mg==,wyouflf/xUtils3,https://github.com/wyouflf/xUtils3,5968,2015-10-28T10:56:04Z,2025-09-11T01:15:18Z,Java,9
MDEwOlJlcG9zaXRvcnkxODg4MDYzNTA=,obsidiandynamics/kafdrop,https://github.com/obsidiandynamics/kafdrop,5968,2019-05-27T08:46:56Z,2025-09-14T20:30:13Z,Java,50
MDEwOlJlcG9zaXRvcnk4Njc1NjQ=,robolectric/robolectric,https://github.com/robolectric/robolectric,5967,2010-08-28T00:28:25Z,2025-09-13T14:06:43Z,Java,110
MDEwOlJlcG9zaXRvcnk2MTQ0NjA4MA==,liyifeng1994/ssm,https://github.com/liyifeng1994/ssm,5958,2016-06-18T17:58:56Z,2025-09-11T01:15:20Z,Java,0
MDEwOlJlcG9zaXRvcnkyMzQzOTQ2Mw==,btraceio/btrace,https://github.com/btraceio/btrace,5954,2014-08-28T18:58:24Z,2025-09-11T19:26:26Z,Java,33
MDEwOlJlcG9zaXRvcnkyMDYzMTc=,apache/camel,https://github.com/apache/camel,5952,2009-05-21T00:25:36Z,2025-09-14T14:52:49Z,Java,0
MDEwOlJlcG9zaXRvcnkyNjc1MzU1,javaparser/javaparser,https://github.com/javaparser/javaparser,5941,2011-10-30T14:03:44Z,2025-09-14T16:13:46Z,Java,55
MDEwOlJlcG9zaXRvcnk0MjM4OTc3,springfox/springfox,https://github.com/springfox/springfox,5941,2012-05-06T06:38:57Z,2025-09-10T17:49:17Z,Java,12
MDEwOlJlcG9zaXRvcnk3NjQ3NDIwMA==,apache/hudi,https://github.com/apache/hudi,5934,2016-12-14T15:53:41Z,2025-09-14T13:00:47Z,Java,31
MDEwOlJlcG9zaXRvcnkzMDU2MjI4Nw==,prolificinteractive/material-calendarview,https://github.com/prolificinteractive/material-calendarview,5926,2015-02-09T22:31:56Z,2025-09-12T22:54:18Z,Java,22
MDEwOlJlcG9zaXRvcnkxODM1NTg5Mg==,antoniolg/androidmvp,https://github.com/antoniolg/androidmvp,5920,2014-04-02T05:42:20Z,2025-09-12T22:57:45Z,Java,0
MDEwOlJlcG9zaXRvcnkzNTQ0ODc4MA==,google/google-java-format,https://github.com/google/google-java-format,5917,2015-05-11T20:38:28Z,2025-09-13T03:44:32Z,Java,35
MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==,weibocom/motan,https://github.com/weibocom/motan,5896,2016-04-20T10:56:17Z,2025-09-12T06:36:30Z,Java,27
MDEwOlJlcG9zaXRvcnkxOTk2MTA4NQ==,apache/pinot,https://github.com/apache/pinot,5896,2014-05-19T23:27:48Z,2025-09-14T17:44:27Z,Java,20
MDEwOlJlcG9zaXRvcnk2OTA1NDkz,journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,5893,2012-11-28T16:36:39Z,2025-09-11T09:30:37Z,Java,9
R_kgDOGVgeTA,ZhongFuCheng3y/austin,https://github.com/ZhongFuCheng3y/austin,5891,2021-11-06T09:36:01Z,2025-09-14T14:30:43Z,Java,0
MDEwOlJlcG9zaXRvcnkyMjI1NzgwMzY=,WeiYe-Jing/datax-web,https://github.com/WeiYe-Jing/datax-web,5887,2019-11-19T01:09:05Z,2025-09-11T12:15:30Z,Java,5
MDEwOlJlcG9zaXRvcnkxNTg5NzUxMjQ=,apache/iotdb,https://github.com/apache/iotdb,5886,2018-11-24T21:29:17Z,2025-09-14T11:35:31Z,Java,47
MDEwOlJlcG9zaXRvcnkzNzczNTQyMDA=,opengoofy/hippo4j,https://github.com/opengoofy/hippo4j,5880,2021-06-16T02:59:48Z,2025-09-12T16:17:30Z,Java,18
MDEwOlJlcG9zaXRvcnkzNzE3MzUxMg==,lets-blade/blade,https://github.com/lets-blade/blade,5877,2015-06-10T03:35:49Z,2025-09-12T20:52:15Z,Java,9
MDEwOlJlcG9zaXRvcnkxNzg4MzUxMTc=,CeuiLiSA/Pixiv-Shaft,https://github.com/CeuiLiSA/Pixiv-Shaft,5863,2019-04-01T09:59:09Z,2025-09-14T19:45:54Z,Java,112
MDEwOlJlcG9zaXRvcnk1NDQxMzQzNQ==,amitshekhariitbhu/Fast-Android-Networking,https://github.com/amitshekhariitbhu/Fast-Android-Networking,5843,2016-03-21T18:35:44Z,2025-09-12T19:23:20Z,Java,10
MDEwOlJlcG9zaXRvcnkxOTQ0NzA5,JSQLParser/JSqlParser,https://github.com/JSQLParser/JSqlParser,5806,2011-06-23T22:51:52Z,2025-09-14T07:52:58Z,Java,37
MDEwOlJlcG9zaXRvcnkxNTA1NTcxNw==,youtube/api-samples,https://github.com/youtube/api-samples,5805,2013-12-09T18:41:41Z,2025-09-14T14:09:57Z,Java,0
MDEwOlJlcG9zaXRvcnk1NDI2MzgzMw==,Nightonke/BoomMenu,https://github.com/Nightonke/BoomMenu,5803,2016-03-19T12:04:12Z,2025-09-12T10:54:00Z,Java,0
MDEwOlJlcG9zaXRvcnk3NDI2MTE2OA==,ffay/lanproxy,https://github.com/ffay/lanproxy,5803,2016-11-20T08:12:10Z,2025-09-13T05:05:03Z,Java,1
R_kgDOMuwn5A,alibaba/spring-ai-alibaba,https://github.com/alibaba/spring-ai-alibaba,5801,2024-09-09T01:35:50Z,2025-09-14T14:39:02Z,Java,10
MDEwOlJlcG9zaXRvcnk0NzQ0MjIyOA==,changmingxie/tcc-transaction,https://github.com/changmingxie/tcc-transaction,5796,2015-12-05T04:27:53Z,2025-09-13T04:42:42Z,Java,8
MDEwOlJlcG9zaXRvcnkyMDY0NDQ=,apache/hive,https://github.com/apache/hive,5789,2009-05-21T02:31:01Z,2025-09-14T05:19:11Z,Java,0
MDEwOlJlcG9zaXRvcnk4Mzg1MTA1Ng==,yarolegovich/DiscreteScrollView,https://github.com/yarolegovich/DiscreteScrollView,5787,2017-03-03T23:38:54Z,2025-09-12T02:11:24Z,Java,2
MDEwOlJlcG9zaXRvcnkzMTA2Njk2,JakeWharton/DiskLruCache,https://github.com/JakeWharton/DiskLruCache,5774,2012-01-05T00:36:34Z,2025-09-11T19:42:36Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDU5MzA5OQ==,dmytrodanylyk/circular-progress-button,https://github.com/dmytrodanylyk/circular-progress-button,5772,2014-06-07T12:58:48Z,2025-09-12T12:46:23Z,Java,3
MDEwOlJlcG9zaXRvcnkyMTgzMzE4Mw==,TeamAmaze/AmazeFileManager,https://github.com/TeamAmaze/AmazeFileManager,5760,2014-07-14T19:47:53Z,2025-09-14T07:09:53Z,Java,66
MDEwOlJlcG9zaXRvcnkxMzgxOTQ0MzM=,Nepxion/Discovery,https://github.com/Nepxion/Discovery,5744,2018-06-21T16:16:49Z,2025-09-12T03:12:51Z,Java,132
MDEwOlJlcG9zaXRvcnk4MjQwNTE5MQ==,k0shk0sh/FastHub,https://github.com/k0shk0sh/FastHub,5727,2017-02-18T17:53:16Z,2025-09-14T12:15:49Z,Java,63
MDEwOlJlcG9zaXRvcnkxMDAwODQzMzA=,jeequan/jeepay,https://github.com/jeequan/jeepay,5725,2017-08-12T02:40:32Z,2025-09-13T18:08:55Z,Java,0
MDEwOlJlcG9zaXRvcnk2NjI1MjAzNw==,Devlight/InfiniteCycleViewPager,https://github.com/Devlight/InfiniteCycleViewPager,5724,2016-08-22T08:04:39Z,2025-09-12T12:46:45Z,Java,2
MDEwOlJlcG9zaXRvcnk3NjMyNTYxNQ==,jpush/aurora-imui,https://github.com/jpush/aurora-imui,5715,2016-12-13T05:24:01Z,2025-09-11T19:43:23Z,Java,42
MDEwOlJlcG9zaXRvcnk2NDg1ODMyMQ==,yanzhenjie/SwipeRecyclerView,https://github.com/yanzhenjie/SwipeRecyclerView,5706,2016-08-03T15:43:34Z,2025-09-10T13:27:34Z,Java,0
MDEwOlJlcG9zaXRvcnkxMTc3NzQyOTA=,dromara/lamp-cloud,https://github.com/dromara/lamp-cloud,5688,2018-01-17T02:51:04Z,2025-09-13T10:25:26Z,Java,0
MDEwOlJlcG9zaXRvcnkzNTIzNjMy,springside/springside4,https://github.com/springside/springside4,5685,2012-02-23T08:39:03Z,2025-09-10T17:06:38Z,Java,3
MDEwOlJlcG9zaXRvcnkyNzkxMTA4OA==,apache/nifi,https://github.com/apache/nifi,5670,2014-12-12T08:00:05Z,2025-09-14T15:37:49Z,Java,0
MDEwOlJlcG9zaXRvcnk2NTY4MTMxOQ==,jagrosh/MusicBot,https://github.com/jagrosh/MusicBot,5667,2016-08-14T18:46:29Z,2025-09-14T22:43:18Z,Java,38
MDEwOlJlcG9zaXRvcnkzOTU3MTA3NQ==,wasabeef/Blurry,https://github.com/wasabeef/Blurry,5662,2015-07-23T14:12:08Z,2025-09-13T08:14:37Z,Java,0
MDEwOlJlcG9zaXRvcnkxNDM5MzczMQ==,JakeWharton/u2020,https://github.com/JakeWharton/u2020,5660,2013-11-14T11:58:23Z,2025-09-11T19:42:41Z,Java,0
MDEwOlJlcG9zaXRvcnk2ODE5Nzg5NQ==,crazycodeboy/react-native-splash-screen,https://github.com/crazycodeboy/react-native-splash-screen,5660,2016-09-14T10:43:55Z,2025-09-11T20:50:11Z,Java,12
MDEwOlJlcG9zaXRvcnk0ODI4OTMzNw==,hanks-zyh/HTextView,https://github.com/hanks-zyh/HTextView,5650,2015-12-19T16:34:59Z,2025-09-14T14:08:23Z,Java,0
MDEwOlJlcG9zaXRvcnkxOTY0MTYzOA==,redis/lettuce,https://github.com/redis/lettuce,5635,2014-05-10T13:08:46Z,2025-09-13T03:34:31Z,Java,135
MDEwOlJlcG9zaXRvcnk4Njg3NDI3NA==,ZHENFENG13/spring-boot-projects,https://github.com/ZHENFENG13/spring-boot-projects,5630,2017-04-01T01:50:14Z,2025-09-14T19:25:46Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDM5NDU4MQ==,daimajia/AndroidImageSlider,https://github.com/daimajia/AndroidImageSlider,5616,2014-06-02T06:04:17Z,2025-09-12T12:46:23Z,Java,5
MDEwOlJlcG9zaXRvcnk3NzM4NTYwNw==,JanusGraph/janusgraph,https://github.com/JanusGraph/janusgraph,5612,2016-12-26T13:26:29Z,2025-09-14T19:16:21Z,Java,28
MDEwOlJlcG9zaXRvcnk1NDkwNTY4,meefik/linuxdeploy,https://github.com/meefik/linuxdeploy,5608,2012-08-21T04:49:14Z,2025-09-14T16:56:55Z,Java,37
MDEwOlJlcG9zaXRvcnkxNjY0MzU4MDQ=,ElderDrivers/EdXposed,https://github.com/ElderDrivers/EdXposed,5605,2019-01-18T16:18:19Z,2025-09-12T07:03:02Z,Java,27
MDEwOlJlcG9zaXRvcnkzMjM5OTYyMDM=,Suwayomi/Suwayomi-Server,https://github.com/Suwayomi/Suwayomi-Server,5600,2020-12-23T20:31:38Z,2025-09-14T22:10:00Z,Java,58
MDEwOlJlcG9zaXRvcnk0MTEwNTQ1MA==,TommyLemon/Android-ZBLibrary,https://github.com/TommyLemon/Android-ZBLibrary,5598,2015-08-20T16:03:53Z,2025-09-12T12:46:35Z,Java,25
MDEwOlJlcG9zaXRvcnk0MTUzOTA1MQ==,hongyangAndroid/FlowLayout,https://github.com/hongyangAndroid/FlowLayout,5595,2015-08-28T09:32:31Z,2025-09-12T12:46:36Z,Java,0
MDEwOlJlcG9zaXRvcnk1NDE3MjY2,amlcurran/ShowcaseView,https://github.com/amlcurran/ShowcaseView,5580,2012-08-14T19:07:36Z,2025-09-12T22:56:49Z,Java,13
MDEwOlJlcG9zaXRvcnk4NjI4OTkwMQ==,baidu/uid-generator,https://github.com/baidu/uid-generator,5561,2017-03-27T04:03:43Z,2025-09-11T08:11:52Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDMyNDczOQ==,knightliao/disconf,https://github.com/knightliao/disconf,5554,2014-05-30T09:39:27Z,2025-09-02T01:59:51Z,Java,12
MDEwOlJlcG9zaXRvcnk4ODc3NTEy,nhaarman/ListViewAnimations,https://github.com/nhaarman/ListViewAnimations,5546,2013-03-19T11:59:23Z,2025-09-12T16:37:46Z,Java,14
MDEwOlJlcG9zaXRvcnkyMjQ4NjUzMw==,00-Evan/shattered-pixel-dungeon,https://github.com/00-Evan/shattered-pixel-dungeon,5499,2014-07-31T21:56:31Z,2025-09-13T07:09:46Z,Java,52
MDEwOlJlcG9zaXRvcnkzMzI0MzcyNQ==,danikula/AndroidVideoCache,https://github.com/danikula/AndroidVideoCache,5495,2015-04-01T11:25:52Z,2025-09-12T07:50:20Z,Java,20
MDEwOlJlcG9zaXRvcnkzNjg4Njc4,emilsjolander/StickyListHeaders,https://github.com/emilsjolander/StickyListHeaders,5495,2012-03-11T18:29:18Z,2025-09-12T16:37:37Z,Java,16
MDEwOlJlcG9zaXRvcnk0OTI2ODgwMg==,wuhaoyu1990/MagicCamera,https://github.com/wuhaoyu1990/MagicCamera,5491,2016-01-08T11:36:56Z,2025-09-12T16:25:52Z,Java,0
MDEwOlJlcG9zaXRvcnkzMjgzNDIxNQ==,sockeqwe/mosby,https://github.com/sockeqwe/mosby,5476,2015-03-25T00:59:19Z,2025-09-11T01:15:23Z,Java,15
MDEwOlJlcG9zaXRvcnk4ODAyNDUxNw==,alibaba/jetcache,https://github.com/alibaba/jetcache,5473,2017-04-12T07:48:23Z,2025-09-12T12:46:56Z,Java,67
MDEwOlJlcG9zaXRvcnk4ODk5MzI=,scribejava/scribejava,https://github.com/scribejava/scribejava,5466,2010-09-05T19:11:40Z,2025-08-27T12:03:39Z,Java,9
MDEwOlJlcG9zaXRvcnk2NDg2NDk2Mg==,alibaba/freeline,https://github.com/alibaba/freeline,5459,2016-08-03T17:22:52Z,2025-09-12T12:46:44Z,Java,22
MDEwOlJlcG9zaXRvcnk2NzkyMDU5OQ==,KeepSafe/TapTargetView,https://github.com/KeepSafe/TapTargetView,5455,2016-09-11T09:07:36Z,2025-09-11T19:43:19Z,Java,24
MDEwOlJlcG9zaXRvcnkyMjA4NzUyNTA=,201206030/novel,https://github.com/201206030/novel,5451,2019-11-11T01:13:52Z,2025-09-13T17:01:32Z,Java,12
MDEwOlJlcG9zaXRvcnkxNzE1MDk5Mw==,dm77/barcodescanner,https://github.com/dm77/barcodescanner,5448,2014-02-24T21:14:09Z,2025-09-12T12:46:21Z,Java,6
MDEwOlJlcG9zaXRvcnk2NjMyMzk2MA==,Jasonchenlijian/FastBle,https://github.com/Jasonchenlijian/FastBle,5445,2016-08-23T02:06:33Z,2025-09-14T15:40:04Z,Java,9
MDEwOlJlcG9zaXRvcnkzNjIwNTQ4OA==,motianhuo/wechat,https://github.com/motianhuo/wechat,5437,2015-05-25T02:33:37Z,2025-09-14T10:36:02Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjUyMTQ0OTQ=,ddd-by-examples/library,https://github.com/ddd-by-examples/library,5429,2019-01-11T09:14:03Z,2025-09-12T16:29:06Z,Java,0
MDEwOlJlcG9zaXRvcnkxMzQ4NjkxMA==,facebookarchive/rebound,https://github.com/facebookarchive/rebound,5416,2013-10-11T01:12:37Z,2025-09-12T16:37:54Z,Java,10
MDEwOlJlcG9zaXRvcnkxMTc5NzgyNjU=,apache/dubbo-spring-boot-project,https://github.com/apache/dubbo-spring-boot-project,5404,2018-01-18T12:10:50Z,2025-09-13T06:59:59Z,Java,13
MDEwOlJlcG9zaXRvcnk5NzMzMTIz,socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,5404,2013-04-28T17:04:05Z,2025-09-11T19:42:39Z,Java,7
MDEwOlJlcG9zaXRvcnkyMDA4OTg1Nw==,apache/hbase,https://github.com/apache/hbase,5387,2014-05-23T07:00:07Z,2025-09-13T21:47:07Z,Java,47
MDEwOlJlcG9zaXRvcnkzODE4NTcyMjY=,microsoft/typespec,https://github.com/microsoft/typespec,5376,2021-06-30T23:29:49Z,2025-09-14T20:16:42Z,Java,285
MDEwOlJlcG9zaXRvcnkyMzIyMzIzNDk=,houbb/sensitive-word,https://github.com/houbb/sensitive-word,5376,2020-01-07T03:10:44Z,2025-09-13T12:26:47Z,Java,2
MDEwOlJlcG9zaXRvcnk0MTExNTI2Mg==,Evernote/android-job,https://github.com/Evernote/android-job,5371,2015-08-20T19:36:54Z,2025-09-11T19:42:59Z,Java,31
MDEwOlJlcG9zaXRvcnkxMTA3OTY3OQ==,mik3y/usb-serial-for-android,https://github.com/mik3y/usb-serial-for-android,5371,2013-06-30T23:17:45Z,2025-09-14T09:36:06Z,Java,33
MDEwOlJlcG9zaXRvcnk1ODE5NDE4MA==,strimzi/strimzi-kafka-operator,https://github.com/strimzi/strimzi-kafka-operator,5369,2016-05-06T08:52:33Z,2025-09-14T16:02:01Z,Java,155
MDEwOlJlcG9zaXRvcnkzMTQ0MTg2Mg==,facebookarchive/shimmer-android,https://github.com/facebookarchive/shimmer-android,5365,2015-02-27T22:25:22Z,2025-09-10T21:00:49Z,Java,5
MDEwOlJlcG9zaXRvcnkzNDAzOTY5MA==,apache/groovy,https://github.com/apache/groovy,5361,2015-04-16T07:00:05Z,2025-09-14T17:58:47Z,Java,0
MDEwOlJlcG9zaXRvcnkxNjM4MTU3MQ==,spring-projects/spring-data-examples,https://github.com/spring-projects/spring-data-examples,5356,2014-01-30T15:42:43Z,2025-09-14T17:10:50Z,Java,0
